,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
122,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2009,10,2010,3,none,area,300.0
123,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2009,10,2010,3,none,production,60.0
124,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2009,10,2010,3,none,yield,0.2
125,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2010,10,2011,3,none,area,2472.0
126,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2010,10,2011,3,none,production,3555.972
127,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2010,10,2011,3,none,yield,1.4385000000000001
128,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2011,10,2012,3,none,area,5587.0
129,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2011,10,2012,3,none,production,1084.9346
130,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2011,10,2012,3,none,yield,0.19418911759441562
131,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2013,10,2014,3,none,area,4000.0
132,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2013,10,2014,3,none,production,1500.0
133,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2013,10,2014,3,none,yield,0.375
134,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2012,3,2012,8,agro_pastoral,area,6500.0
135,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2012,3,2012,8,agro_pastoral,production,4400.0
136,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2012,3,2012,8,agro_pastoral,yield,0.676923076923077
137,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2013,3,2013,8,agro_pastoral,area,7000.0
138,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2013,3,2013,8,agro_pastoral,production,4000.0
139,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2013,3,2013,8,agro_pastoral,yield,0.5714285714285714
140,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2014,3,2014,8,agro_pastoral,area,5000.0
141,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2014,3,2014,8,agro_pastoral,production,3200.0
142,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2014,3,2014,8,agro_pastoral,yield,0.64
143,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2015,3,2015,8,agro_pastoral,area,6000.0
144,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2015,3,2015,8,agro_pastoral,production,1500.0
145,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2015,3,2015,8,agro_pastoral,yield,0.25
146,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2016,3,2016,8,agro_pastoral,area,10000.0
147,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2016,3,2016,8,agro_pastoral,production,5200.0
148,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2016,3,2016,8,agro_pastoral,yield,0.52
149,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2017,3,2017,8,agro_pastoral,area,5400.0
150,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Sorghum,Gu,2017,3,2017,8,agro_pastoral,production,2800.0
