,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
182,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sesame Seed,Main,1987,6,1987,11,none,production,465.5
183,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sesame Seed,Main,1987,6,1987,11,none,yield,0.356978527607362
184,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2000,6,2000,11,none,area,1268.1011643139716
185,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2000,6,2000,11,none,production,425.18686097586107
186,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2000,6,2000,11,none,yield,0.3352941176470588
187,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2001,6,2001,11,none,area,852.5049844127541
188,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2001,6,2001,11,none,production,127.87574766191311
189,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2001,6,2001,11,none,yield,0.15
190,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2003,6,2003,11,none,area,1081.6156989736817
191,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2003,6,2003,11,none,production,324.4847096921045
192,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2003,6,2003,11,none,yield,0.3
193,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2005,6,2005,11,none,area,927.09917054887
194,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2005,6,2005,11,none,production,278.129751164661
195,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2005,6,2005,11,none,yield,0.3
196,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2008,6,2008,11,none,area,4129.321018249278
197,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2008,6,2008,11,none,production,1032.3302545623194
198,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2008,6,2008,11,none,yield,0.25
199,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2013,6,2013,11,none,area,212.0
200,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2013,6,2013,11,none,production,50.456
201,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2013,6,2013,11,none,yield,0.23800000000000002
202,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2014,6,2014,11,none,area,72.0
203,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2014,6,2014,11,none,production,33.264
204,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2014,6,2014,11,none,yield,0.462
205,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2016,6,2016,11,none,area,95.0
206,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2016,6,2016,11,none,production,33.25
207,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2016,6,2016,11,none,yield,0.35
208,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Cowpea,Main,2017,6,2017,11,none,area,85.0
