,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
648,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2011-12-01,2011-12-31,Main harvest,Harvest,2011-08-01,Main harvest 2011,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,3040.0,217393.0,0.0139838909256507,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3854673,60652,68099,1639,617,crop:planted,12689,4952,92,921368,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:46,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2011-12-31,"National Statistics Office, Liberia",
649,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2010-12-01,2010-12-31,Main harvest,Harvest,2010-08-01,Main harvest 2010,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,2720.0,211576.0,0.0128559004802056,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3854553,60651,68098,1639,617,crop:planted,12689,4952,92,921368,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:45,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2010-12-31,"National Statistics Office, Liberia",
650,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2010-12-01,2010-12-31,Main harvest,Harvest,2010-08-01,Main harvest 2010,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,6670.0,211576.0,0.0315253147805044,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854549,60651,68098,1639,617,crop:planted,12689,4952,92,921364,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:45,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2010-12-31,"National Statistics Office, Liberia",
651,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2009-12-01,2009-12-31,Main harvest,Harvest,2009-08-01,Main harvest 2009,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,7120.0,293580.0,0.0242523332652088,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854457,60650,68097,1639,617,crop:planted,12689,4952,92,921364,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:43,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2009-12-31,"National Statistics Office, Liberia",
652,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2008-12-01,2008-12-31,Main harvest,Harvest,2008-08-01,Main harvest 2008,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,7520.0,284435.0,0.0264383778367641,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854369,60649,68096,1639,617,crop:planted,12689,4952,92,921364,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:41,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:48,Ad Hoc,2008-12-31,"Production Estimates of Major Crops and Animals, 2008, Liberia",
653,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2008-12-01,2008-12-31,Main harvest,Harvest,2008-08-01,Main harvest 2008,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,3140.0,284435.0,0.0110394290435424,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3854373,60649,68096,1639,617,crop:planted,12689,4952,92,921368,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:41,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:48,Ad Hoc,2008-12-31,"Production Estimates of Major Crops and Animals, 2008, Liberia",
654,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2015-12-01,2015-12-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,7380.0,239163.0,0.0308576159355753,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3855150,60656,68103,1639,617,crop:quantity,12689,4952,92,921365,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:54,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Final calculation on production, Liberia ",
655,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2015-12-01,2015-12-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,22300.0,239163.0,0.0932418476102072,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3855154,60656,68103,1639,617,crop:quantity,12689,4952,92,921369,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:54,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Final calculation on production, Liberia ",
656,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2014-12-01,2014-12-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,22050.0,233984.0,0.0942372128008752,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3855034,60655,68102,1639,617,crop:quantity,12689,4952,92,921369,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:53,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2014-12-31,"Final calculation on production, Liberia ",
657,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2014-12-01,2014-12-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,7000.0,233984.0,0.0299165754923413,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3855030,60655,68102,1639,617,crop:quantity,12689,4952,92,921365,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:53,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2014-12-31,"Final calculation on production, Liberia ",
658,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-08-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,22050.0,229654.0,0.0960140036750938,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3854914,60654,68101,1639,617,crop:quantity,12689,4952,92,921369,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:51,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Final calculation on production, Liberia ",
659,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-08-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,6550.0,229654.0,0.0285211666245743,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854910,60654,68101,1639,617,crop:quantity,12689,4952,92,921365,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:51,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Final calculation on production, Liberia ",
660,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2012-12-01,2012-12-31,Main harvest,Harvest,2012-08-01,Main harvest 2012,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,21440.0,223778.0,0.0958092395141613,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3854794,60653,68100,1639,617,crop:quantity,12689,4952,92,921369,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:49,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2012-12-31,"Final calculation on production, Liberia ",
661,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2012-12-01,2012-12-31,Main harvest,Harvest,2012-08-01,Main harvest 2012,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,7710.0,223778.0,0.0344537890230496,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854790,60653,68100,1639,617,crop:quantity,12689,4952,92,921365,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:49,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2012-12-31,"Final calculation on production, Liberia ",
662,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2011-12-01,2011-12-31,Main harvest,Harvest,2011-08-01,Main harvest 2011,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,21280.0,217393.0,0.0978872364795554,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3854674,60652,68099,1639,617,crop:quantity,12689,4952,92,921369,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:46,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2011-12-31,"National Statistics Office, Liberia",
663,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2011-12-01,2011-12-31,Main harvest,Harvest,2011-08-01,Main harvest 2011,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,7530.0,217393.0,0.0346377298257073,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854670,60652,68099,1639,617,crop:quantity,12689,4952,92,921365,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:46,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2011-12-31,"National Statistics Office, Liberia",
664,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2010-12-01,2010-12-31,Main harvest,Harvest,2010-08-01,Main harvest 2010,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,20750.0,211576.0,0.0980735055015691,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3854554,60651,68098,1639,617,crop:quantity,12689,4952,92,921369,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:45,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2010-12-31,"National Statistics Office, Liberia",
665,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2010-12-01,2010-12-31,Main harvest,Harvest,2010-08-01,Main harvest 2010,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,8000.0,211576.0,0.0378114720006049,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854550,60651,68098,1639,617,crop:quantity,12689,4952,92,921365,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:45,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2010-12-31,"National Statistics Office, Liberia",
666,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2009-12-01,2009-12-31,Main harvest,Harvest,2009-08-01,Main harvest 2009,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,8400.0,293580.0,0.0286123032904148,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854458,60650,68097,1639,617,crop:quantity,12689,4952,92,921365,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:43,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2009-12-31,"National Statistics Office, Liberia",
667,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2008-12-01,2008-12-31,Main harvest,Harvest,2008-08-01,Main harvest 2008,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,29830.0,284435.0,0.1048745759136533,Cassava,LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3854374,60649,68096,1639,617,crop:quantity,12689,4952,92,921369,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:41,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:48,Ad Hoc,2008-12-31,"Production Estimates of Major Crops and Animals, 2008, Liberia",
668,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Margibi, Liberia",Margibi,LR2008A124,Liberia,Margibi,,,,,,2008-12-01,2008-12-31,Main harvest,Harvest,2008-08-01,Main harvest 2008,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,9320.0,284435.0,0.0327667129572661,Rice (Paddy),LR,"Margibi, Liberia (From 01/01/2008)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854370,60649,68096,1639,617,crop:quantity,12689,4952,92,921365,"Final calculation on production, Liberia : Margibi, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:41,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:48,Ad Hoc,2008-12-31,"Production Estimates of Major Crops and Animals, 2008, Liberia",
